"SITEYR","Year","StreamName","Northing83","Easting83","Latitude83","Longitude8","Long83","MDE6Digit","MDE6Name","Basin","MDE8Digit","MDE8Name","SHEDNUM","DNR12DIG","CountyName","CountyCode","BIBIStrata","FIBIStrata","DIST","UTM17N_LON","UTM17N_LAT","UTM18N_LAT","UTM18N_LON","AlbersX","AlbersY"
"PRMT-102-R-2007",2007,"POTOMAC RIVER UT38",94368.4,378405.4,38.51654,77.24762,"-77.24762","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",4.05161937866,827176,4269800,0,0,1609190.0829,1880001.30544
"PRMT-103-R-2007",2007,"POTOMAC RIVER UT27",92661.8,377530.7,38.50114,77.25759,"-77.25759","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",9.9668545746,826386,4268070,0,0,1608693.03253,1878150.01183
"PRMT-105-R-2004",2004,"REEDER RUN UT1",94377.7,382816.4,38.516719,77.197037,"-77.197037","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",21.4486053275,831605,4270020,0,0,1613482.20397,1880913.39758
"PRMT-109-R-2004",2004,"POTOMAC RIVER UT27",92301.3,379017.5,38.497931,77.240535,"-77.240535","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",53.8992945525,827894,4267710,0,0,1610222.34778,1878029.78274
"PRMT-110-R-2004",2004,"POTOMAC RIVER UT25",83022.4,378319.2,38.414323,77.248251,"-77.248251","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",13.5322100617,827595,4258470,0,0,1611391.52503,1868770.94335
"PRMT-111-R-2002",2002,"BEAVERDAM CREEK UT",86703.29,377953.46,38.447474,77.252555,"-77.252555","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",5.64097616936,827065,4262120,0,0,1610304.2265,1872340.67815
"PRMT-118-R-2002",2002,"REEDER RUN UT1",94441,382626.2,38.517285,77.19922,"-77.19922","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",37.2317221525,831362,4270050,0,0,1613225.60279,1880943.79407
"PRMT-118-R-2004",2004,"POTOMAC RIVER UT28",90268.6,378699.6,38.479611,77.244117,"-77.244117","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",17.5474378507,827654,4265700,0,0,1610305.9216,1875988.80118
"PRMT-151-X-2006",2006,"POTOMAC RIVER UT28",89754,377559.6,38.474947,77.257165,"-77.257165","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",10.264595371,826527,4265150,0,0,1609291.79375,1875262.80678
"PRMT-152-X-2006",2006,"POTOMAC RIVER UT37",89259.8,377356.1,38.47049,77.259481,"-77.259481","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",3.38834583577,826348,4264650,0,0,1609215.71503,1874712.68502
"PRMT-153-X-2006",2006,"POTOMAC RIVER UT",88950.03,377385,38.4677,77.25914,"-77.25914","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",18.1820522642,826390,4264330,0,0,1609287.75132,1874423.45937
"PRMT-154-X-2006",2006,"POTOMAC RIVER UT36",87457,377773,38.454259,77.254646,"-77.254646","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",3.71409644614,826846,4262870,0,0,1609963.42949,1873044.17145
"PRMT-155-X-2006",2006,"POTOMAC RIVER UT35",86072,377627,38.441779,77.256274,"-77.256274","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",42.3134890868,826728,4261450,0,0,1610073.00411,1871609.4302
"PRMT-156-X-2006",2006,"POTOMAC RIVER UT34",85480,377967,38.436454,77.252361,"-77.252361","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",32.6937582096,827103,4260920,0,0,1610523.28651,1871141.85531
"PRMT-157-X-2006",2006,"POTOMAC RIVER UT33",84773,378102,38.430088,77.250793,"-77.250793","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",15.5850164186,827292,4260180,0,0,1610824.69377,1870433.62133
"PRMT-206-R-2002",2002,"REEDER RUN",93727.2,381629.7,38.510835,77.210628,"-77.210628","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",39.2033762677,830456,4269340,0,0,1612470.46599,1880038.66228
"PRMT-206-R-2004",2004,"REEDER RUN UT1",94310.9,381383.3,38.516088,77.213468,"-77.213468","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",20.8899237552,830161,4269860,0,0,1612099.64871,1880513.83952
"PRMT-207-R-2004",2004,"REEDER RUN UT1",94499.9,382067.2,38.517805,77.205631,"-77.205631","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",8.52451517837,830827,4270100,0,0,1612712.18292,1880859.26458
"PRMT-315-R-2002",2002,"REEDER RUN",95709.6,380095.8,38.52866,77.228271,"-77.228271","021401","Lower Potomac River","LP","02140102","Potomac River M tidal","0789","021401020789","Charles","CH","COASTAL","COASTAL",33.6093123428,828816,4271250,0,0,1610605.39301,1881711.11849
"PRWI-301-N-2006",2006,"NORTH BRANCH CHAPAWAPISIC CREEK",99743.13,362936.35,38.564444,77.425278,"-77.425278","None","None","None","None","None","None","None","None","None","None","None",37.4024461039,811481,4274540,0,0,1593098.8465,1882315.73753
"PTOB-002-S-2000",2000,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2001",2001,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2002",2002,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2003",2003,"HOGHOLE RUN",93733.4,397460.5,38.511078,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2004",2004,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2005",2005,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2006",2006,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2007",2007,"HOGHOLE RUN",93733.7,397460.5,38.511081,77.029117,"-77.029117","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2008",2008,"HOGHOLE RUN",93733.7,397460.5,38.51108,77.02912,"-77.02912","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2009",2009,"HOGHOLE RUN",93733.7,397460.5,38.51108,77.02912,"-77.02912","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2010",2010,"HOGHOLE RUN",93733.7,397460.5,38.51108,77.02912,"-77.02912","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-002-S-2011",2011,"HOGHOLE RUN",93733.641,397460.247,38.51108,77.02912,"-77.02912","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",-9999,846262,4270000,0,0,1627896.1763,1883229.88044
"PTOB-101-X-2005",2005,"PORT TOBACCO CREEK UT1 UT1",96018,400436,38.531663,76.995,"-76.995","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",46.7800149775,849141,4272460,0,0,1630239.54036,1886019.26031
"PTOB-102-X-2005",2005,"PAGES SWAMP",103790,405036.6,38.601665,76.942179,"-76.942179","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",7.06519105257,853408,4280390,0,0,1633159.07369,1894566.66056
"PTOB-103-R-2003",2003,"PORT TOBACCO RIVER UT2",91919.2,397571.7,38.494734,77.027836,"-77.027836","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0770","021401090770","Charles","CH","COASTAL","COASTAL",14.6999755355,846441,4268180,0,0,1628276.6574,1881342.1223
"PTOB-103-R-2008",2008,"PORT TOBACCO CREEK UT",96028.105715,400191.480441,38.53175,76.9978,"-76.9978","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",1.99850711607,848893,4272420,0,0,1630004.6707,1885935.1645
"PTOB-103-X-2005",2005,"PORT TOBACCO CREEK UT1",95556,400557,38.527501,76.993612,"-76.993612","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",23.5016720436,849295,4271940,0,0,1630472.91727,1885523.31901
"PTOB-104-R-2003",2003,"PORT TOBACCO CREEK UT1",95354.4,399348,38.525684,77.007477,"-77.007477","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",4.74318214472,848077,4271700,0,0,1629320.10902,1885097.35301
"PTOB-104-R-2008",2008,"WILLS BRANCH",90695.172363,399647.586669,38.48371,77.00404,"-77.00404","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0771","021401090771","Charles","CH","COASTAL","COASTAL",12.5787601112,848591,4267050,0,0,1630557.80998,1880542.57997
"PTOB-104-X-2005",2005,"PORT TOBACCO CREEK UT2 UT2",94150.4,398303.3,38.514837,77.019455,"-77.019455","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",12.6315708263,847075,4270450,0,0,1628538.24763,1883699.27797
"PTOB-105-X-2005",2005,"PORT TOBACCO CREEK UT2 UT1",93248.9,400833.4,38.506716,76.990445,"-76.990445","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",-9999,849654,4269670,0,0,1631249.91616,1883377.80677
"PTOB-106-B-2008",2008,"PORT TOBACCO CREEK UT",95652.20021,400959.453455,38.52837,76.989,"-76.989","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",13.2909394613,849677,4272090,0,0,1630823.09377,1885726.61884
"PTOB-106-R-2003",2003,"PORT TOBACCO RIVER UT1",90651.2,395680.2,38.483304,77.04951,"-77.04951","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0770","021401090770","Charles","CH","COASTAL","COASTAL",11.8605923591,844613,4266830,0,0,1626704.05712,1879713.72072
"PTOB-106-X-2005",2005,"GOOSE CREEK UT1",87349.5786,393170.4578,38.453545,77.078243,"-77.078243","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0770","021401090770","Charles","CH","COASTAL","COASTAL",41.9724419901,842224,4263460,0,0,1624901.41737,1875994.09932
"PTOB-108-R-2003",2003,"PORT TOBACCO CREEK UT1",95481.5,400505.3,38.52683,76.994205,"-76.994205","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",6.24340956448,849229,4271880,0,0,1630418.58822,1885448.93945
"PTOB-108-X-2005",2005,"HOGHOLE RUN",96574,396222,38.536664,77.043333,"-77.043333","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",23.7233778244,844884,4272810,0,0,1625974.34157,1885674.91105
"PTOB-109-R-2003",2003,"HOGHOLE RUN UT1",94600.3,396358.6,38.518884,77.041756,"-77.041756","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0773","021401090773","Charles","CH","COASTAL","COASTAL",33.5869956458,845143,4270850,0,0,1626587.51586,1883797.00778
"PTOB-109-X-2005",2005,"PORT TOBACCO CREEK UT2 UT1",94657.439,400372.4274,38.519406,76.995729,"-76.995729","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",15.5250358044,849131,4271070,0,0,1630450.95586,1884628.1066
"PTOB-111-R-2008",2008,"JENNIE RUN",98409.522648,399626.551722,38.55321,77.00428,"-77.00428","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",2.86806760667,848227,4274770,0,0,1628982.33571,1888178.35084
"PTOB-111-X-2005",2005,"WILLS BRANCH",90539.2716,398647.6122,38.482305,77.0155,"-77.0155","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0772","021401090772","Charles","CH","COASTAL","COASTAL",18.7496426645,847571,4266850,0,0,1629591.57299,1880189.81835
"PTOB-112-R-2003",2003,"PORT TOBACCO CREEK UT1",95391.9,399832.1,38.526023,77.001925,"-77.001925","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",9.60892439071,848564,4271770,0,0,1629784.61756,1885243.66066
"PTOB-112-X-2005",2005,"WILLS BRANCH",90407,399418,38.481114,77.00667,"-77.00667","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0771","021401090771","Charles","CH","COASTAL","COASTAL",15.1138608181,848359,4266770,0,0,1630373.90528,1880231.90633
"PTOB-113-R-2003",2003,"PORT TOBACCO RIVER UT2",92368.5,396885.3,38.49878,77.035706,"-77.035706","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0770","021401090770","Charles","CH","COASTAL","COASTAL",12.6572959155,845751,4268600,0,0,1627537.13297,1881651.29144
"PTOB-117-X-2005",2005,"PAGES SWAMP UT1",100954.595,402440.6621,38.576132,76.971991,"-76.971991","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",6.186691137,850932,4277440,0,0,1631200.17014,1891271.86828
"PTOB-118-R-2003",2003,"WILLS BRANCH UT1",92372.5,399657.7,38.498821,77.003924,"-77.003924","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0771","021401090771","Charles","CH","COASTAL","COASTAL",4.80158545351,848521,4268740,0,0,1630221.97462,1882216.19353
"PTOB-118-X-2005",2005,"PAGES SWAMP UT2",104682.8698,402571.4176,38.609719,76.970476,"-76.970476","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",37.2274664546,850927,4281200,0,0,1630606.13791,1894994.22726
"PTOB-119-R-2003",2003,"PORT TOBACCO CREEK UT1",95379.4,399722.9,38.52591,77.003178,"-77.003178","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",41.1588081183,848462,4271790,0,0,1629683.57882,1885241.54657
"PTOB-119-X-2005",2005,"JENNIE RUN",97745,398789,38.54722,77.013892,"-77.013892","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",21.4077011788,847399,4274080,0,0,1628281.47256,1887367.90491
"PTOB-120-X-2005",2005,"JENNIE RUN UT1",98146,400969,38.550833,76.988884,"-76.988884","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",5.6956238278,849585,4274570,0,0,1630333.44291,1888197.63608
"PTOB-207-X-2005",2005,"PORT TOBACCO CREEK",96268.2,398655.7,38.533916,77.015418,"-77.015418","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",20.8479552181,847327,4272580,0,0,1628447.4357,1885862.9815
"PTOB-210-X-2005",2005,"PORT TOBACCO CREEK UT2",94723,399516,38.519996,77.00555,"-77.00555","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",41.3187222488,848275,4271120,0,0,1629605.42255,1884551.03256
"PTOB-213-X-2005",2005,"PORT TOBACCO CREEK",98949.2,398503.2,38.558068,77.017173,"-77.017173","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",14.7262600154,847092,4275260,0,0,1627795.55986,1888490.01349
"PTOB-214-X-2005",2005,"PORT TOBACCO CREEK",99796.1459,398518.0354,38.565698,77.017005,"-77.017005","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",2.49414267291,847056,4276110,0,0,1627626.50762,1889331.72573
"PTOB-215-X-2005",2005,"PAGES SWAMP",101599,401186,38.58194,76.986388,"-76.986388","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",7.17190793315,849639,4278030,0,0,1629850.60703,1891621.40426
"PTOB-216-X-2005",2005,"PAGES SWAMP",102679,402807,38.591666,76.96778,"-76.96778","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",21.3118267632,851221,4279160,0,0,1631215.0515,1893009.63277
"PTOB-220-R-2003",2003,"PORT TOBACCO CREEK",99497.9,398475.7,38.563011,77.01749,"-77.01749","021401","Lower Potomac River","LP","02140109","Port Tobacco River","0774","021401090774","Charles","CH","COASTAL","COASTAL",18.4290791599,847015,4275820,0,0,1627630.59657,1889042.80194
"SM-S-006-212-95",1995,"BURNT MILL CREEK",75674.9,431038.8,38.347852,76.644926,"-76.644926","021401","Lower Potomac River","LP","02140104","Breton Bay","0724","021401040724","St. Mary's","SM","COASTAL","COASTAL",20.51194155,880620,4253380,0,0,1664015.42331,1871840.06562
"SM-S-007-138-95",1995,"PENBROOK RUN",65045,448667,38.251298,76.44401,"-76.44401","021401","Lower Potomac River","LP","02140103","St. Mary's River","0716","021401030716","St. Mary's","SM","COASTAL","COASTAL",42.009858925,898765,4243550,0,0,1683357.28108,1864826.49953
"SM-S-023-210-95",1995,"None",78135.57,418946.64,38.370361,76.783189,"-76.783189","021401","Lower Potomac River","LP","02140106","Wicomico River","0737","021401060737","St. Mary's","SM","COASTAL","COASTAL",14.1481487358,868431,4255320,0,0,1651799.33471,1871900.17639
